1,8113_2025,31 Okt 2025,5TAN/SPP/1148/X/2025,NGABANG,PT Mitra Power Perkasa,5TAN/SPK/88/5KNG/VI/2025,02/06/2025,31/12/2025,5KNG/BAPUJ/09/IX/2025,01/09/2025,,"Permintaan pembayaran Retensi 5% Pekerjaan Pemeliharaan TBM I seluas 286,39 Ha Afdeling V Kebun Ngabang bulan Agustus 2025 sesuai Surat Perjanjian No. 5TAN/SPK/88/5KNG/VI/2025 tgl. 2 Juni 2025, sesuai SPP No. 5TAN/SPP/952/IX/2025 tgl. 24 September 2025",2.374.448,KEUANGAN,03/11/2025,07/11/2025,,2.374.448,2.374.448,0,4300074655,,0,0,,,,,,,,,,,,,,,,,2.374.448,19/11/2025,2.374.448,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  2.374.448 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.374.448 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.374.448 ,  - ,  2.374.448 ,  2.374.448 ,  - 
1,8114_2025,31 Okt 2025,5TAN/SPP/1149/X/2025,KEMBAYAN,PT Mitra Power Perkasa,5TAN/SPK/99/5KNG/VIII/2025,08/08/2025,31/12/2025,5KNG/BAPUJ/09/IX/2025,01/09/2025,,"Permintaan pembayaran Retensi 5% Pekerjaan Pemeliharaan TM seluas 2.268,8 Ha di Afdeling I, II, III, IV, V Kebun Kembayan bulan Agustus 2025 sesuai Surat Perjanjian No. 5TAN/SPK/99/5KNG/VIII/2025 tgl. 8 Agustus 2025, sesuai SPP No. 5TAN/SPP/995/X/2025 tgl. 7 Oktober 2025",1.370.401,KEUANGAN,03/11/2025,07/11/2025,,1.370.401,1.370.401,0,4300074655,,0,0,,,,,,,,,,,,,,,,,1.370.401,19/11/2025,1.370.401,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  1.370.401 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.370.401 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.370.401 ,  - ,  1.370.401 ,  1.370.401 ,  - 
1,8115_2025,31 Okt 2025,5TAN/SPP/1150/X/2025,KEMBAYAN,CV Rio Janji Raja,5TAN/SPK/57/5KBY/IV/2025,25/04/2025,31/12/2025,5KBY/BA/Tan/049/VII/2025,31/07/2025,,"Permintaan pembayaran Retensi 5% Pekerjaan Pemeliharaan TBM III seluas 124,5 Ha di Afdeling I Kebun Kembayan bulan Juni 2025 sesuai Surat Perjanjian No. 5TAN/SPK/57/5KBY/IV/2025 tgl. 25 April 2025, sesuai SPP No. 5TAN/SPP/760/VIII/2025 tgl. 7 Agustus 2025",2.606.639,KEUANGAN,03/11/2025,07/11/2025,,2.606.639,2.606.639,0,4300068947,,0,0,,,,,,,,,,,,,,,,,2.606.639,19/11/2025,2.606.639,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  2.606.639 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.606.639 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.606.639 ,  - ,  2.606.639 ,  2.606.639 ,  - 
1,8116_2025,29 Okt 2025,5TAN/SPP/1151/X/2025,BATULICIN,CV Kharisma Jaya,5KBL/SP/25/VIII/2025,30/08/2025,30/09/2025,5KBL/BST/25/IX/2025,30/09/2025,,"Permintaan pembayaran atas Pemeliharaan TM Afdeling I, II, dan IV bulan September 2025 Kebun Batulicin sesuai Surat Perjanjian No. 5KBL/SP/25-28/VIII/2025 tgl. 30 Agustus 2025",42.530.601,KEUANGAN,03/11/2025,11/11/2025,,42.530.601,42.530.601,0,4100294832,5201511844,0,0,,,,,,,,,,,,,,,,,42.530.601,19/11/2025,42.530.601,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  42.530.601 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  42.530.601 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  42.530.601 ,  - ,  42.530.601 ,  42.530.601 ,  - 
1,8101_2025,31 Okt 2025,5TAN/SPP/1140/X/2025,KEMBAYAN,CV Rio Janji Raja,,,5TAN/SPK/57/5KBY/IV/2025 ,25/04/2025,31/12/2025,,"Permintaan pembayaran Retensi 5% Pekerjaan Pemeliharaan TBM III seluas 124,5 Ha di Afd .I Kebun Kembayan bulan Juli 2025 sesuai Perjanjian No. 5TAN/SPK/57/5KBY/IV/2025 tgl. 25 April 2025",1.172.388,KEUANGAN,31/10/2025,07/11/2025,,1.172.388,1.172.388,0,4300068947,,0,0,,,,,,,,,,,,,,,,,1.172.388,11/11/2025,1.172.388,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  1.172.388 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.172.388 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.172.388 ,  - ,  1.172.388 ,  1.172.388 ,  - 
1,7404_2025,10 Okt 2025,5TAN/SPP/1019/X/2025,DANAU SALAK,CV Global Indo Konstruksi,5KDS/SPK/53.1/VIII/2025,01/08/2025,28/08/2025,5KDS/BASTP/132/VIII/2025,28/08/2025,,Permintaan pembayaran atas Pekerjaan Pemeliharaan Areal TM Afd. XII bulan Agustus 2025 Kebun Danau Salak sesuai Surat Perjanjian No. 5KDS/SPK/53.1/VIII/2025 tgl. 01 Agustus 2025,44.081.186,KEUANGAN,13/10/2025,10/11/2025,,44.081.186,44.081.186,0,4100292637,5201546677,0,0,,,,,,,,,,,,,,,,,44.081.186,27/11/2025,44.081.186,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  44.081.186 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  44.081.186 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  44.081.186 ,  - ,  44.081.186 ,  44.081.186 ,  - 
1,8349_2025,30 Okt 2025,5TAN/SPP/1184/XI/2025,SUNGAI DEKAN,PT Mitra Power Perkasa,5TAN/SPK/56/5KSD/IV/2025,25/04/2025,31/12/2025,5KSD/BA-STP/23/IX/2025,30/09/2025,,"Pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM) IV seluas 353,72 Ha Afdeling VI dan VII Kebun Sungai Dekan bulan September 2025 sesuai Surat Perjanjian No. 5TAN/SPK/56/5KSD/IV/2025 tgl. 25 April 2025",35.956.574,KEUANGAN,10/11/2025,17/11/2025,,35.956.574,35.956.574,0,4300068841,5201516513,0,0,,,,,,,,,,,,,,,,,35.956.574,19/11/2025,35.956.574,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  35.956.574 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  35.956.574 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  35.956.574 ,  - ,  35.956.574 ,  35.956.574 ,  - 
1,8344_2025,29 Okt 2025,5TAN/SPP/1181/XI/2025,SUNGAI DEKAN,CV Karya Abadi, 5TAN/SPK/38/5KDS/III/2025,11/03/2025,31/03/2025,5KDS/BA-STP/i5/2025,30/06/2025,,Permintaan pembayaran Pekerjaan TM Chemis Pringan Kebun Sungai Dekan bulan 2025 sesuai Surat Perjanjian No. 5TAN/SPK/38/5KDS/III/2025 tgl. 11 Maret 2025,25.719.777,KEUANGAN,10/11/2025,18/11/2025,,25.719.777,25.719.777,0,4300066699,5201532743,0,0,,,,,,,,,,,,,,,,,25.719.777,19/11/2025,25.719.777,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  25.719.777 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  25.719.777 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  25.719.777 ,  - ,  25.719.777 ,  25.719.777 ,  - 
1,7403_2025,8 Okt 2025,5TAN/SPP/1018/X/2025,DANAU SALAK,CV Global Indo Konstruksi,5KDS/SPK/51.1/VII/2025,01/08/2025,28/08/2025,5KDS/BASTP/130/VIII/2025,28/08/2025,,Permintaan pembayaran atas Pekerjaan Pangkas Pelepah/Tunas Afd. XII bulan Agustus 2025 Kebun Danau Salak sesuai Surat Perjanjian No. 5KDS/SPK/51.1/VII/2025 tgl. 01 Agustus 2025,4.616.695,KEUANGAN,13/10/2025,10/11/2025,,4.616.695,4.616.695,0,4100292635,5201491227,0,0,,,,,,,,,,,,,,,,,4.616.695,12/11/2025,4.616.695,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  4.616.695 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  4.616.695 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  4.616.695 ,  - ,  4.616.695 ,  4.616.695 ,  - 
1,8478_2025,11 Nov 2025,5TAN/SPP/1203/XI/2025,PAMUKAN,CV Kharisma Jaya,01/CV.KJ/5KPM/VII/2025,21/07/2025,31/10/2025,5KPM/BA/19/IX/2025,16/09/2025,,Permintaan pembayaran Babat Gawangan Berat TM Afdeling III Kebun Pamukan bulan Agustus 2025 sesuai Surat Perjanjian No. 1/CV.KJ/5KPM/VII/2025 tgl. 21 Juli 2025,9.424.740,KEUANGAN,13/11/2025,26/11/2025,,9.424.740,0,9.424.740,4100293533,5201557474,9.424.740,0,"Clear Verifikasi Dokumen, Pajak & SAP",,,,,,,,,,,,,,,,,,0,9.424.740,OPEX,Pemeliharaan Tanaman Menghasilkan,,22,< 3 Bln,135,> 3 Bln,78,< 3 Bln,  9.424.740 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
1,8479_2025,11 Nov 2025,5TAN/SPP/1202/XI/2025,PAMUKAN,CV Kharisma Jaya,01/CVKJ/5KPM/VII/2025,21/07/2025,31/10/2025,5KPM/BA/20/IX/2025,30/09/2025,,Permintaan pembayaran Babat Gawangan Berat TM Afdeling III Kebun Pamukan bulan September 2025 sesuai Surat Perjanjian No. 01/CVKJ/5KPM/VII/2025 tgl. 21 Juli 2025,5.390.214,KEUANGAN,13/11/2025,22/11/2025,,5.390.214,5.390.214,0,4100293533,5201512135,0,0,,,,,,,,,,,,,,,,,5.390.214,27/11/2025,5.390.214,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  5.390.214 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.390.214 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.390.214 ,  - ,  5.390.214 ,  5.390.214 ,  - 
1,8480_2025,11 Nov 2025,5TAN/SPP/1201/XI/2025,PAMUKAN,CV Kharisma Jaya,5TAN/SPK/90/5KPM/VI/2025,20/06/2025,31/12/2025,5KPM/BA/17/VIII/2025,30/08/2025,,"Permintaan pembayaran Pekerjaan Memupuk NPK Dolomite, Memupuk Tankos, Transport Tenaga Kerja TBM I Kebun Pamukan bulan Agustus 2025 sesuai Surat Perjanjian No. 5TAN/SPK/90/5KPM/VI/2025 tgl. 20 Juni 2025",25.602.929,KEUANGAN,13/11/2025,22/11/2025,,25.602.929,0,25.602.929,4300072542,5201498369,25.602.929,0,"Clear Verifikasi Dokumen, Pajak & SAP",,,,,,,,,,,,,,,,,,0,25.602.929,CAPEX,Pemel TBM diluar Pupuk,,22,< 3 Bln,166,> 3 Bln,95,> 3 Bln,  25.602.929 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
1,8481_2025,11 Nov 2025,5TAN/SPP/1200/XI/2025,PAMUKAN,CV Kharisma Jaya,5TAN/SPK/90/5KPM/VI/2025,20/06/2025,31/12/2025,5KPM/BA/11/IX/2025,30/09/2025,,"Permintaan pembayaran Pekerjaan Chemis Piringan & Pasar Pikul, Garuk Piringan, Pemupukan Tankos & Transport Tenaga Kerja TBM I Kebun Pamukan bulan September 2025 sesuai Surat Perjanjian No. 5TAN/SPK/90/5KPM/VI/2025 tgl. 20 Juni 2025",21.055.705,KEUANGAN,13/11/2025,21/11/2025,,21.055.705,21.055.705,0,4300072542,,0,0,,,,,,,,,,,,,,,,,21.055.705,27/11/2025,21.055.705,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  21.055.705 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  21.055.705 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  21.055.705 ,  - ,  21.055.705 ,  21.055.705 ,  - 
1,8471_2025,12 Nov 2025,5TAN/SPP/1210/XI/2025,GUNUNG EMAS,CV Restu Sejahtera Gemilang,5TAN/SPK/63/5KGM/V/2025,05/05/2025,31/12/2025,5KGM/BAST/Tan/18/IX/2025,30/09/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM) II, III & IV seluas 100,44 Ha Kebun Gunung Emas bulan September 2025 sesuai SPK No. 5TAN/SPK/63/5KGM/V/2025 tgl. 05 Mei 2025",36.831.752,KEUANGAN,13/11/2025,17/11/2025,,36.831.752,36.831.752,0,4300069360,5201516781,0,0,,,,,,,,,,,,,,,,,36.831.752,27/11/2025,36.831.752,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  36.831.752 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  36.831.752 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  36.831.752 ,  - ,  36.831.752 ,  36.831.752 ,  - 
1,8472_2025,11 Nov 2025,5TAN/SPP/1209/XI/2025,GUNUNG MELIAU,PT Mitra Power Perkasa,5TAN/SPJ/111/5KGM/VIII/2025,29/08/2025,31/12/2025,5KGM/BAST/Tan/05/IX/2025,30/09/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Menghasilkan (TM) seluas 3.432,87 Ha di Afdeling I s.d. Afdeling VIII Kebun Gunung Meliau bulan September 2025 sesuai SPK No. 5TAN/SPJ/111//5KGM/VIII/2025 tgl. 29 Agustus 2025",186.596.179,KEUANGAN,13/11/2025,,mir 7 selisih 1 di PPN balik ke tanaman 14/11/2025,0,0,186.596.179,4300075870,,,186.596.179,mir 7 selisih 1 di PPN balik ke tanaman 14/11/2025,,,,,,,,,,,,,,,,,,0,186.596.179,OPEX,Pemeliharaan Tanaman Menghasilkan,,22,< 3 Bln,96,> 3 Bln,64,< 3 Bln,  186.596.179 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
1,8053_2025,30 Okt 2025,5TAN/SPP/1135/X/2025,PAMUKAN,CV Kharisma Karya Jaya, 5KPM/SP/15/VIII/2025 ,01/08/2025,31/08/2025,5TAN/BAST/15/VIII/2025,30/08/2025,,Permintaan pembayaran Pekerjaan Sewa Traktor Sleser Babat Gawangan Mekanis Kebun Pamukan bulan Agustus 2025 sesuai Surat Perjanjian No. 5KPM/SP/15/VIII/2025 tgl. 1 Agustus 2025,44.464.750,KEUANGAN,30/10/2025,11/11/2025,,44.464.750,44.464.750,0,4100292562,5201491229,0,0,,,,,,,,,,,,,,,,,44.464.750,19/11/2025,44.464.750,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  44.464.750 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  44.464.750 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  44.464.750 ,  - ,  44.464.750 ,  44.464.750 ,  - 
1,3636_2023,20 Jun 2023,13.01/spp/214/VI/2023,PAMUKAN,CV Borneo Oenggul Sejahtera,,,,,,,Permintaan pembayaran atas Sewa 2 Unit Bulldozer D3 untuk Pekerjaan Babat Gawangan secara Mekanis di Afdeling I Kebun Pamukan sesuai SP No. 13.01/SP/Pamuk/135/XI/2022,342.214.700,KEUANGAN,21/06/2023,,"menunggu faktur pajak, persetujuan atas dp belum terlampir, kembali ke tanaman 06/07.2023, diterima oleh B. Agustina.kembali lg tgl 11/2/25 minta bukti setor pajak,barcode tidak terbaca (bagas),sudah diperbaiki, kembali lg tgl 15/4/25 mir 7 tdk ada ppn,laporan harian tidak menunjuk HM pembayran tanpa ppn (Bagas)",0,342.214.700,0,,,0,0,"menunggu faktur pajak, persetujuan atas dp belum terlampir, kembali ke tanaman 06/07.2023, diterima oleh B. Agustina.kembali lg tgl 11/2/25 minta bukti setor pajak,barcode tidak terbaca (bagas),sudah diperbaiki, kembali lg tgl 15/4/25 mir 7 tdk ada ppn,laporan harian tidak menunjuk HM pembayran tanpa ppn (Bagas)",,,,,,,,,,,,,,,,342.214.700,19/11/2025,342.214.700,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  342.214.700 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  342.214.700 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  342.214.700 ,  - ,  342.214.700 ,  342.214.700 ,  - 
1,8122_2025,30 Okt 2025,5TAN/SPP/1152/X/2025,SUNGAI DEKAN,PT Mitra Power Perkasa,5KSD/5TAN/SPK/64/VIII/2025,27/08/2025,30/09/2025,5KSD/BA-STP/21/IX/2025,30/09/2025,,Pembayaran Pekerjaan Angkut Muat Ecer Pupuk Blok TM (Tanaman Menghasilkan) Afdeling I-VII Kebun Sungai Dekan bulan September 2025 sesuai Surat Perjanjian No. 5KSD/5TAN/SPK/64/VIII/2025 tgl. 27 Agustus 2025,13.973.715,KEUANGAN,03/11/2025,17/11/2025,,13.973.715,13.973.715,0,4100295078,5201516515,0,0,,,,,,,,,,,,,,,,,13.973.715,19/11/2025,13.973.715,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  13.973.715 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  13.973.715 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  13.973.715 ,  - ,  13.973.715 ,  13.973.715 ,  - 
1,7634_2025,7 Agu 2025,5TAN/SPP/1109/X/2025,SUNGAI DEKAN,CV Karya Abadi,5TAN/SPK/38/5KSD/III/2025,11/03/2025,31/03/2025,5KDS/BASTP/09/2025,31/05/2025,,Permintaan pembayaran Pekerjaan Pemeliharaan TM Chemis Piringan Kebun Sungai Dekan bulan Mei 2025 sesuai Surat Perjanjian No. 5TAN/SPK/38/5KSD/III/2025 tgl. 11 Maret 2025,29.984.578,KEUANGAN,20/10/2025,17/11/2025,,29.984.578,29.984.578,0,4300066699,5201526963,0,0,,,,,,,,,,,,,,,,,29.984.578,27/11/2025,29.984.578,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  29.984.578 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  29.984.578 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  29.984.578 ,  - ,  29.984.578 ,  29.984.578 ,  - 
1,7481_2025,2 Okt 2025,5TAN/SPP/1030/X/2025,PAMUKAN,CV Kharisma Jaya, 5TAN/SPK/90/5KPM/VI/2025,20/06/2025,31/12/2025,5KPM/BA/12/VII/2025,31/07/2025,,Permintaan pembayaran Pemel Kacangan TBM I Afdeling II A Kebun Pamukan bulan Juli 2025 sesuai Surat Perjanjian No. 5TAN/SPK/90/5KPM/VI/2025 tgl. 20 Juni 2025,31.961.335,KEUANGAN,14/10/2025,17/11/2025,,31.961.335,31.961.335,0,4300072542,5201464973,0,0,,,,,,,,,,,,,,,,,31.961.335,27/11/2025,31.961.335,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  31.961.335 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  31.961.335 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  31.961.335 ,  - ,  31.961.335 ,  31.961.335 ,  - 
1,7482_2025,2 Okt 2025,5TAN/SPP/1029/X/2025,PAMUKAN,CV Kharisma Jaya,5TAN/SPK/19/5KPM/II/2025,24/02/2025,31/03/2025,5KPM/BA/11/VII/2025,31/07/2025,,Permintaan pembayaran Pemel Kacangan TBM I Afdeling II A Kebun Pamukan bulan Juli 2025 sesuai Surat Perjanjian No. 5TAN/SPK/19/5KPM/II/2025 tgl. 24 Pebruari 2025,12.870.208,KEUANGAN,14/10/2025,17/11/2025,,12.870.208,12.870.208,0,4300065851,5201462778,0,0,,,,,,,,,,,,,,,,,12.870.208,27/11/2025,12.870.208,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  12.870.208 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  12.870.208 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  12.870.208 ,  - ,  12.870.208 ,  12.870.208 ,  - 
1,8523_2025,13 Nov 2025,5TAN/SPP/1225/XI/2025,NGABANG,CV Kawan Sejati,5TAN/SPK/59/5KNG/IV/2025,25/04/2025,31/12/2025,5KNG/BAPUJ/11/XI/2025,01/11/2025,,"Permintaan pembayaran Retensi 5% Pemeliharaan TBM III seluas 119,19 Ha Afdeling III Kebun Ngabang bulan September 2025 sesuai Surat Perjanjian No. 5TAN/SPK/59/5KNG/IV/2025 tgl. 25 Oktober 2025 sesuai SPP No. 5TAN/SPP/1038/X/2025 tgl. 10 Oktober 2025",1.173.231,KEUANGAN,14/11/2025,17/11/2025,,1.173.231,1.173.231,0,4300069215,,0,0,,,,,,,,,,,,,,,,,1.173.231,27/11/2025,1.173.231,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  1.173.231 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.173.231 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1.173.231 ,  - ,  1.173.231 ,  1.173.231 ,  - 
1,8509_2025,13 Nov 2025,5TAN/SPP/1218/XI/2025,NGABANG,PT Mitra Power Perkasa, 5TAN/SPK/60/5KNG/IV/2025,02/06/2025,31/12/2025,5KNG/BAPUJ/11/XI/2025,01/11/2025,,"Permintaan pembayaran Retensi 5% Pemeliharaan TBM II seluas 331,35 Ha Afdeling III & V Kebun Ngabang bulan September 2025 sesuai Surat Perjanjanjian No. 5TAN/SPK/60/5KNG/IV/2025 tgl. 25 April 2025 sesuai SPP No. 5TAN/SPP/1066/X/2025 tgl. 20 Oktober 2025",2.404.728,KEUANGAN,14/11/2025,17/11/2025,,2.404.728,2.404.728,0,4300072492,,0,0,,,,,,,,,,,,,,,,,2.404.728,27/11/2025,2.404.728,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  2.404.728 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.404.728 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.404.728 ,  - ,  2.404.728 ,  2.404.728 ,  - 
1,8510_2025,13 Nov 2025,5TAN/SPP/1219/XI/2025,NGABANG,PT Mitra Power Perkasa,5TAN/SPK/60/5KNG/IV/2025,25/04/2025,31/12/2025,5KNG/BAPUJ/11/XI/2025,01/11/2025,,"Permintaan pembayaran Retensi 5% Pemeliharaan TBM II seluas 331,35 Ha Afdeling III & V Kebun Ngabang bulan September 2025 sesuai Surat Perjanjian No. 5TAN/SPK/60/5KNG/IV/2025 tgl. 25 April 2025 sesuai SPP No. 5TAN/SPP/1066/X/2025 tgl. 20 Oktober 2025",2.264.778,KEUANGAN,14/11/2025,17/11/2025,,2.264.778,2.264.778,0,4300068942,,0,0,,,,,,,,,,,,,,,,,2.264.778,27/11/2025,2.264.778,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  2.264.778 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.264.778 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.264.778 ,  - ,  2.264.778 ,  2.264.778 ,  - 
1,8511_2025,12 Nov 2025,5TAN/SPP/1220/XI/2025,NGABANG,PT Mitra Power Perkasa,5TAN/SPK/60/5KNG/IV/2025,25/04/2025,31/12/2025,Ngabang/BASTP/10/X/2025,31/10/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM) II seluas 331,35 Ha Kebun Ngabang bulan Oktober 2025 sesuai SPK No. 5TAN/SPK/60/5KNG/IV/2025 tgl. 25 April 2025",9.334.054,KEUANGAN,14/11/2025,22/11/2025,,9.334.054,9.334.054,0,4300068942,5201542347,0,0,,,,,,,,,,,,,,,,,9.334.054,27/11/2025,9.334.054,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  9.334.054 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  9.334.054 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  9.334.054 ,  - ,  9.334.054 ,  9.334.054 ,  - 
