,,,,,,,,,,,,,,,,,,,,6.246.499.443,,,,,,,,,0,,0,,0,,0,,0,,0,,0,0,,6.246.499.443,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3789_2025,22 Mei 2025,5SDM/SPP/704/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/05/IX/2022,,,16/BAPP/II/2023 / S.002/BA/KEI/II/2023,24/02/2023,,Pembayaran Tahap II Pelaksanaan Penyusunan HCV dan SIA di Kebun dan PKS Rimba Belian sesuai dengan No. Surat Perjanjian 13.07/SP/05/IX/2022,181.212.500,KEUANGAN,13/06/2025,01/07/2025,,181.212.500,181.212.500,0,4100285511,5201417423,0,0,,,,,,,,,,,,,,,,,181.212.500,16/07/2025,181.212.500,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,181.212.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,181212500,0,0,0,0,0,  181.212.500 ,  181.212.500 ,0
1,3790_2025,22 Mei 2025,5SDM/SPP/705/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/05/III/2023,18/03/2023,,25/BAPP/VIII/2023 / S.004/BA/KEI/VIII/2023,29/08/2023,,Pembayaran Tahap II Pelaksanaan Penyusunan HCV dan SIA di Kebun Kembayan sesuai dengan No. Surat Perjanjian 13.07/SP/05/III/2023,174.672.500,KEUANGAN,13/06/2025,18/06/2025,,174.672.500,174.672.500,0,4100284879,5201408969,0,0,,,,,,,,,,,,,,,,,174.672.500,26/06/2025,174.672.500,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,174.672.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,174672500,0,0,0,0,0,0,  174.672.500 ,  174.672.500 ,0
1,3791_2025,22 Mei 2025,5SDM/SPP/706/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/06/IX/2022,25/09/2022,,17/BAPP/II/2023 / S.001/BA/KEI/II/2023,24/02/2023,,Pembayaran Tahap II Pelaksanaan Penyusunan HCV dan SIA di Kebun dan PKS Parindu sesuai dengan No. Surat Perjanjian 13.07/SP/06/IX/2022,181.212.500,KEUANGAN,13/06/2025,18/06/2025,,181.212.500,181.212.500,0,4100285527,5201417479,0,0,,,,,,,,,,,,,,,,,181.212.500,26/06/2025,181.212.500,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,181.212.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,181212500,0,0,0,0,0,0,  181.212.500 ,  181.212.500 ,0
1,3792_2025,22 Mei 2025,5SDM/SPP/707/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/19/VIII/2023,08/08/2023,180 hari,05/BAPP/I/2024 / S.003/BA/KEI/I/2023,15/01/2024,,Pembayaran Tahap II Pengadaan Jasa Konsultan Pendampingan Persiapan Sertifikasi RSPO di PKS dan Kebun Parindu berdasarkan Surat Perjanjian No. 13.07/SP/19/VIII/2023,93.522.000,KEUANGAN,13/06/2025,18/06/2025,,93.522.000,93.522.000,0,4100284876,5201408895,0,0,,,,,,,,,,,,,,,,,93.522.000,26/06/2025,93.522.000,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,93.522.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,93522000,0,0,0,0,0,0,  93.522.000 ,  93.522.000 ,0
1,3793_2025,22 Mei 2025,5SDM/SPP/708/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/20/VIII/2023,09/08/2023,180 hari,04/BAPP/I/2024 / S.004/BA/KEI/I/2023,15/01/2024,,Pembayaran Tahap II Pengadaan Jasa Konsultan Pendampingan Sertifikasi RSPO di PKS dan Kebun Ngabang berdasarkan Surat Perjanjian No. 13.07/SP/20/VIII/2023,93.522.000,KEUANGAN,13/06/2025,18/06/2025,,93.522.000,93.522.000,0,4100284802,5201407734,0,0,,,,,,,,,,,,,,,,,93.522.000,26/06/2025,93.522.000,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,93.522.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,93522000,0,0,0,0,0,0,  93.522.000 ,  93.522.000 ,0
1,3794_2025,22 Mei 2025,5SDM/SPP/709/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/23/IX/2023,18/09/2023,180 hari,5SDM/BAPP/02/II/2024 / S.002/BA/KEI/II/2024,05/02/2024,,Pembayaran atas Pekerjaan Jasa Konsultan Pendampingan Surveillance Sertifikasi RSPO di PKS dan Kebun Gunung Meliau berdasarkan Surat Perjanjian No. 13.07/SP/23/IX/2023,98.318.000,KEUANGAN,13/06/2025,01/07/2025,,98.318.000,98.318.000,0,4100275766,5201407688,0,0,,,,,,,,,,,,,,,,,98.318.000,16/07/2025,98.318.000,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,98.318.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,98318000,0,0,0,0,0,  98.318.000 ,  98.318.000 ,0
1,3795_2025,22 Mei 2025,5SDM/SPP/710/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/04/III/2023,,tidak ada lampiran Kontrak,26/BAPP/VIII/2023 / S.006/BA/KEI/IX/2023,28/08/2023,,Pembayaran Tahap II atas Pelaksanaan Penyusunan HCV dan SIA di Kebun Sungai Dekan sesuai dengan No. Surat Perjanjian 13.07/SP/04/III/2023,174.672.500,KEUANGAN,13/06/2025,18/06/2025,,174.672.500,174.672.500,0,4100285594,5201417638,0,0,,,,,,,,,,,,,,,,,174.672.500,26/06/2025,174.672.500,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,174.672.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,174672500,0,0,0,0,0,0,  174.672.500 ,  174.672.500 ,0
1,3796_2025,22 Mei 2025,5SDM/SPP/711/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/03/III/2023,,tidak ada lampiran Kontrak,24/BAPP/VIII/2023 / S.005/BA/KEI/VIII/2023,28/08/2023,,Pembayaran Tahap II atas Pelaksanaan Penyusunan HCV dan SIA di Kebun Ngabang sesuai dengan No. Surat Perjanjian 13.07/SP/03/III/2023,174.672.500,KEUANGAN,13/06/2025,18/06/2025,,174.672.500,174.672.500,0,4100285523,5201417445,0,0,,,,,,,,,,,,,,,,,174.672.500,26/06/2025,174.672.500,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,174.672.500,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,174672500,0,0,0,0,0,0,  174.672.500 ,  174.672.500 ,0
1,3889_2025,16 Jun 2025,5SKH/SPP/691/VI/2025,OPEX,PT Hidayah Bersama,5SKH/SPJ/04/III/2025,05/03/2025,31/07/2025,801/HB-PTK/BAST/6/VI/2025,02/06/2025,,Biaya Penggunaan Jasa Satuan Pengamanan periode Mei 2025,118.069.150,KEUANGAN,17/06/2025,18/06/2025,,118.069.150,118.069.150,0,4100286396,,,0,,,,,,,,,,,,,,,,,118.069.150,19/06/2025,118.069.150,0,0,Biaya Keamanan,,0,0,0,0,0,0,118.069.150,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,118069150,0,0,0,0,0,0,  118.069.150 ,  118.069.150 ,0
1,3890_2025,16 Jun 2025,5SKH/SPP/692/VI/2025,OPEX,PT Aitara Wira Karta,13.00/SP/21/VII/2023,01/08/2023,31/07/2025,21/BA-STHPB/IV/2025,30/04/2025,,Biaya Jasa Pengamanan Khusus Kebun/Unit Wilayah Kalimantan Barat periode April 2025,933.957.339,KEUANGAN,17/06/2025,18/06/2025,,933.957.339,933.957.339,0,4100286316,,0,0,,,,,,,,,,,,,,,,,933.957.339,26/06/2025,933.957.339,0,0,Biaya Keamanan,,0,0,0,0,0,0,933.957.339,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,933957339,0,0,0,0,0,0,  933.957.339 ,  933.957.339 ,0
1,2909_2025,6 Mei 2025,5TAN/SPP/384/V/2025,OPEX,Riset Perkebunan Nusantara,5TAN/SPJ/02/XII/2023,04/12/2023,,030102/BA-RPN/III/2024,01/03/2024,,Permintaan pembayaran biaya Rekomendasi Pemupukan Tanaman Kelapa Sawit Menghasilkan Tahun 2024 sesuai Surat Perjanjian No. 5TAN/SPJ/02/XII/2023 tgl. 04 Desember 2023,573.498.530,KEUANGAN,07/05/2025,07/05/2025,,573.498.530,573.498.530,0,,5201425072,0,0,,,,,,,,,,,,,,,,,573.498.530,26/06/2025,573.498.530,0,0,Biaya Konsultan,,0,0,0,0,0,0,573.498.530,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,573498530,0,0,0,0,0,0,  573.498.530 ,  573.498.530 ,0
1,3654_2025,10 Jun 2025,5AKN/SPP/62/VI/2025,OPEX,PT Perwira Samudera Teknologi,5AKN/SP/02/XII/2024,31/12/2024,14/02/2025,5AKN/BAST/03/II/2025,14/02/2025,,Pembayaran atsa Kontrak Jasa Penyedia Tenaga Ahli SAP Tahap I dan Tahap II sesuai Perikatan No. Tahap I 5AKN/SP/02/XII/2024,360.750.000,KEUANGAN,10/06/2025,17/06/2025,,360.750.000,360.750.000,0,4300064827,5201419033,0,0,,,,,,,,,,,,,,,,,360.750.000,26/06/2025,360.750.000,0,0,Biaya Konsultan,,0,0,0,0,0,0,360.750.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,360750000,0,0,0,0,0,0,  360.750.000 ,  360.750.000 ,0
1,,,5SKH/SPP/743//DLL/06/2025,OPEX,,,,,,,,,,TANAMAN,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,Biaya Konsultan,,0,0,0,0,0,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,0,0,0,0,0,  - ,  - ,0
1,4025_2025,19 Mei 2025,5SKH/SPP/739/VI/2025,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/SPJ-ADD/17/XII/2024,19/12/2024,31/12/2024,0086/BAST/PTPN IV/BE-CBPP/IV/25,29/03/2025,,Biaya penggunaan Jasa Satuan Pengamanan periode Maret 2025,62.599.958,KEUANGAN,20/06/2025,07/07/2025,,62.599.958,62.599.958,0,4100286387,5201427899,0,0,,,,,,,,,,,,,,,,,62.599.958,16/07/2025,62.599.958,0,0,Biaya Keamanan,,0,0,0,0,0,0,62.599.958,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,62599958,0,0,0,0,0,  62.599.958 ,  62.599.958 ,0
1,4195_2025,25 Jun 2025,5SKH/SPP/765/VI/2025,OPEX,PT Jaya Wira Manggala,13.00/SP/18/VII/2023,10/07/2023,31/07/2025,BA nya Ada Namun Tidak ada Nomornya,08/04/2025,,Biaya Jasa Pengamanan Terpadu Kebun/Unit Wilayah Kalimantan Timur dan Kebun Pelaihari periode Maret 2025,1.413.868.062,KEUANGAN,25/06/2025,01/07/2025,,1.413.868.062,1.413.868.062,0,4100286223,5201423215,0,0,,,,,,,,,,,,,,,,,1.413.868.062,16/07/2025,1.413.868.062,0,0,Biaya Keamanan,,0,0,0,0,0,0,1.413.868.062,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,1413868062,0,0,0,0,0,  1.413.868.062 ,  1.413.868.062 ,0
1,4196_2025,25 Jun 2025,5SKH/SPP/766/VI/2025,OPEX,PT Jaya Wira Manggala,13.00/SP/18/VII/2023,10/07/2023,31/07/2025,BA nya Ada Namun Tidak ada Nomornya,28/04/2025,,Biaya Jasa Pengamanan Terpadu Kebun/Unit Wilayah Kalimantan Timur dan Kebun Pelaihari periode April 2025,1.413.868.062,KEUANGAN,25/06/2025,01/07/2025,,1.413.868.062,1.413.868.062,0,4100286428,5201425071,0,0,,,,,,,,,,,,,,,,,1.413.868.062,16/07/2025,1.413.868.062,0,0,Biaya Keamanan,,0,0,0,0,0,0,1.413.868.062,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,1413868062,0,0,0,0,0,  1.413.868.062 ,  1.413.868.062 ,0
1,4142_2025,20 Jun 2025,5PTI/5AKN/SPP/206/VI/2025,OPEX,PT Perwira Samudra Teknologi,5PTI/SP/01/III/2025,07/03/2025,14 hari sejak penandatanganan,5PTI/BASTP/03/III/2025,20/03/2025,,Pengadaan Instalasi Jembatan Timbang Seluruh PKS PTPN IV Regional V,156.088.000,KEUANGAN,24/06/2025,26/06/2025,,156.088.000,156.088.000,0,4100285880,,0,0,,,,,,,,,,,,,,,,,156.088.000,16/07/2025,156.088.000,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",,0,0,0,0,0,0,156.088.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,156088000,0,0,0,0,0,  156.088.000 ,  156.088.000 ,0
1,4143_2025,19 Jun 2025,5PTI/5AKN/SPP/207/VI/2025,OPEX,PT Sigma Cipta Caraka (Telkom Sigma),DTIS/SPJ/10/2024,18/11/2024,,950/MESOO-BA/PMO/III/2025,13/03/2025,,Penyediaan Managed Service System Enterprise Resources Plannning (ERP) SAP pada PTPN Group & Pembayaran Layanan PTPN IV Regional V periode Desember 2024 s.d. Februari 2025,537.385.178,KEUANGAN,24/06/2025,26/06/2025,,537.385.178,537.385.178,0,4100286088,5201422078,0,0,,,,,,,,,,,,,,,,,537.385.178,16/07/2025,537.385.178,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",,0,0,0,0,0,0,537.385.178,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,537385178,0,0,0,0,0,  537.385.178 ,  537.385.178 ,0
1,4109_2025,18 Jun 2025,5SDM/SPP/758/VI/2025,OPEX,PT Buana Mas Makmur, 5SDM/SP/02/III/2025,13/03/2025,11/06/2025,012/BAPM/BMM-NIV-RegV/V/2025,16/05/2025,,Pembayaran Alat Perlindungan Diri (APD) Helm Safety PTPN IV Regional V sesuai Surat Perjanjian No. 5SDM/SP/02/III/2025,418.500.050,KEUANGAN,24/06/2025,25/06/2025,,418.500.050,418.500.050,0,4300070514,4300069675,0,0,,,,,,,,,,,,,,,,,418.500.050,16/07/2025,418.500.050,0,0,Biaya Sistem Manajemen Kesehatan & Keselamatan Kerja,,0,0,0,0,0,0,418.500.050,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,418500050,0,0,0,0,0,  418.500.050 ,  418.500.050 ,0
1,4292_2025,26 Jun 2025,5PTI/5AKN/SPP/223/VI/2025 ,OPEX,PT Indonesia Comnets Plus (PT Icon+),5PTI/ADD-SP/03/XII/2024,01/04/2024,31/12/2024,,,,"Biaya Sewa Penggunaan Internet untuk periode Maret dan April 2025 di sepuluh (10) Unit Kerja di Unit Group Kalimantan Barat, PKS  Gunung Meliau, Kebun Parindu, Kebun Ngabang, PKS Ngabang, Kebun Rimba Belian, PKS Rimba Belian, Kebun Gunung Emas, Kebun Gunung Meliau, dan PKS Parindu",135.629.240,KEUANGAN,30/06/2025,09/07/2025,,135.629.240,135.629.240,0,4100284933,5201433760,0,0,,,,,,,,,,,,,,,,,135.629.240,16/07/2025,135.629.240,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",,0,0,0,0,0,0,135.629.240,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,135629240,0,0,0,0,0,  135.629.240 ,  135.629.240 ,0
1,4293_2025,26 Jun 2025,5PTI/5AKN/SPP/222/VI/2025 ,OPEX,PT Telekomunikasi Indonesia Tbk,5PTI/SP/02/II/2024,01/03/2025,31/12/2024,,,,Biaya Sewa Layanan Telkom Solution Astinet 100 Mbps Penyediaan Internet di Regional Office PTPN IV Regional V bulan Pemakaian Januari-Maret 2025,48.412.350,KEUANGAN,30/06/2025,09/07/2025,,48.412.350,48.412.350,0,4100287364,5201433744,0,0,,,,,,,,,,,,,,,,,48.412.350,16/07/2025,48.412.350,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",,0,0,0,0,0,0,48.412.350,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,48412350,0,0,0,0,0,  48.412.350 ,  48.412.350 ,0
1,4372_2025,1 Jul 2025,5TEP/SPP/334/VII/2025,OPEX,PT Riset Perkebunan Nusantara,5TEP/SP/Sawit/04/IV/2024,29/04/2024,29/05/2024,122305/BA-RPN/XII/2024,23/12/2024,,Pembayaran Jasa Konsultan Kajian Kelayakan Investasi di PKS Regional V Kalimantan Barat No. Kontrak 5TEP/SP/Sawit/04/IV/2024 tgl. 29 April 2024 dan No. Addendum 5TEP/ADD/17/V/2024 tgl. 20 Mei 2024,539.729.721,KEUANGAN,01/07/2025,08/07/2025,,539.729.721,539.729.721,0,4300057102,5201296216,0,0,,,,,,,,,,,,,,,,,539.729.721,16/07/2025,539.729.721,0,0,Biaya Konsultan,,0,0,0,0,0,0,539.729.721,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,539729721,0,0,0,0,0,  539.729.721 ,  539.729.721 ,0
1,3797_2025,22 Mei 2025,5SDM/SPP/712/V/2025,OPEX,Koompasia Enviro Institute,13.07/SP/18/VIII/2023,08/08/2023,180 hari kerja,5SDM/BAPP/01/I/2024 / S.001/BA/KEI/I/2024,15/01/2024,,Pembayaran atas Pekerjaan Pengadaan Jasa Konsultan Pendampingan Sertifikasi RSPO di PKS dan Kebun Rimba Belian berdasarkan Surat Perjanjian No. 13.07/SP/18/VIII/2023,93.522.000,KEUANGAN,13/06/2025,01/07/2025,,93.522.000,93.522.000,0,4100275816,5201407674,0,0,,,,,,,,,,,,,,,,,93.522.000,16/07/2025,93.522.000,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,93.522.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,93522000,0,0,0,0,0,  93.522.000 ,  93.522.000 ,0
1,4406_2025,26 Jun 2025,5PTI/5AKN/SPP/224/VI/2025,OPEX,PT Sigma Cipta Caraka (Telkom Sigma),DTIS/SPJ/10/2024,13/03/2024,12/03/2027,1545/MES00-BA/PMO/IV/2025,31/03/2025,,Penyediaan Managed Services System Enterprise Resoursces Planning (ERP) SAP pada PTPN Group Pembayaran Layanan untuk PTPN IV Regional V periode Maret 2025 s.d. April 2025,224.284.612,KEUANGAN,02/07/2025,07/07/2025,,224.284.612,224.284.612,0,4100287195,5201433401,0,0,,,,,,,,,,,,,,,,,224.284.612,16/07/2025,224.284.612,0,0,"Utilities (Air, Listrik, ATK, Brg Umum, Sewa Kantor)",,0,0,0,0,0,0,224.284.612,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,224284612,0,0,0,0,0,  224.284.612 ,  224.284.612 ,0
1,4544_2025,4 Jun 2025,5SDM/SPP/888/VII/2025,OPEX,PT LPP Agro Nusantara,16/INV.ONBOARDING/V/2025,15/04/2025,02/05/2025,,05/05/2025,,Pembayaran bIaya Pelaksanaan Onboarding Monitoring & Evaluation CKP 2025 tgl. 15 April s.d. 2 Mei 2025 sesuai Invoice PT LPP Agro Nusantara No. 16/INV.ONBOARDING/V/2025 tgl. 5 Mei 2025,322.420.000,KEUANGAN,04/07/2025,07/07/2025,,322.420.000,322.420.000,0,,5201450036,0,0,,,,,,,,,,,,,,,,,322.420.000,23/07/2025,322.420.000,0,0,Biaya Pendidikan dan Pengembangan SDM,,0,0,0,0,0,0,322.420.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,322420000,0,0,0,0,0,  322.420.000 ,  322.420.000 ,0
1,4695_2025,11 Jul 2025,5SKH/SPP/842/VII/2025,OPEX,PT Hidayah Bersama,5SKH/SPJ/04/III/2025,01/06/2025,30/06/2025,820/HB-PTK/BAST/7/VII/2025,01/07/2025,,Biaya Penggunaan Jasa Satuan Pengamanan periode Juni 2025,118.069.150,KEUANGAN,11/07/2025,14/07/2025,,118.069.150,118.069.150,0,4100288329,,,0,,,,,,,,,,,,,,,,,118.069.150,16/07/2025,118.069.150,0,0,Biaya Keamanan,,0,0,0,0,0,0,118.069.150,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,118069150,0,0,0,0,0,  118.069.150 ,  118.069.150 ,0
1,4696_2025,28 Mei 2025,5SKH/SPP/611/V/2025,OPEX,PT Celebes Borneo Putra Perkasa,5PPM/SPK/11/XII/2023,20/12/2023,31/03/2024,0089/BAST/PTPNIV/BE-CBPP/IV/2025,30/04/2025,,Biaya Penggunaan Jasa Satuan Pengamanan PKS Pamukan periode bulan April 2025,36.910.265,KEUANGAN,11/07/2025,14/07/2025,,36.910.265,36.910.265,0,4100284596,,,0,,,,,,,,,,,,,,,,,36.910.265,16/07/2025,36.910.265,0,0,Biaya Keamanan,,0,0,0,0,0,0,36.910.265,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,36910265,0,0,0,0,0,  36.910.265 ,  36.910.265 ,0
1,4697_2025,11 Jul 2025,5SKH/SPP839/VII/2025,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/ADD/340/XII/2023,20/12/2023,31/03/2024,0088/BAST/PTPNIV/BE-CBPP/IV/2025,30/04/2025,,Biaya Penggunaan Jasa Satuan Pengamanan Kebun Pamukan periode bulan April 2025,62.599.958,KEUANGAN,11/07/2025,14/07/2025,,62.599.958,62.599.958,0,4100288324,,,0,,,,,,,,,,,,,,,,,62.599.958,16/07/2025,62.599.958,0,0,Biaya Keamanan,,0,0,0,0,0,0,62.599.958,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,62599958,0,0,0,0,0,  62.599.958 ,  62.599.958 ,0
1,4698_2025,11 Jul 2025,5SKH/SPP840/VII/2025,OPEX,PT Aitara Wira Karta,13.00/SP/21/VII/2023,24/07/2023,31/07/2025,21/BA-STHPB/V/2025,31/05/2025,,Biaya Jasa Pengamanan Khusus Kebun/Unit Wilayah Kalimantan Barat periode Mei 2025,914.373.007,KEUANGAN,11/07/2025,14/07/2025,,914.373.007,914.373.007,0,4100288298,5201444927,0,0,,,,,,,,,,,,,,,,,914.373.007,23/07/2025,914.373.007,0,0,Biaya Keamanan,,0,0,0,0,0,0,914.373.007,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,914373007,0,0,0,0,0,  914.373.007 ,  914.373.007 ,0
1,4699_2025,11 Jul 2025,5SKH/SPP841/VII/2025,OPEX,PT Celebes Borneo Putra Perkasa,5KPM/ADD/340/XII/2023,20/12/2023,31/03/2024,0090/BAST/PTPNIV/BE-CBPP/VI/2025,02/06/2025,,Biaya Penggunaan Jasa Satuan Pengamanan Kebun Pamukan periode bulan Mei 2025,62.599.958,KEUANGAN,11/07/2025,14/07/2025,,62.599.958,62.599.958,0,4100288325,,,0,,,,,,,,,,,,,,,,,62.599.958,16/07/2025,62.599.958,0,0,Biaya Keamanan,,0,0,0,0,0,0,62.599.958,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,62599958,0,0,0,0,0,  62.599.958 ,  62.599.958 ,0
1,4792_2025,15 Jul 2025,5AKN/SPP/131/VII/2025,OPEX,PT Asuransi Jasa Tania,,,,,,,Pembayaran atas Tagihan Premi Asuransi PT Jasa Tania periode 1 April 2025 s.d. 1 Januari 2026 sesuai surat No. 088/SP/KH/V/2025 tgl. 14 Mei 2025,1.898.967.007,KEUANGAN,15/07/2025,05/08/2025,,1.898.967.007,1.898.967.007,0,4300073538,5201468250,,0,,,,,,,,,,,,,,,,,1.898.967.007,06/08/2025,1.898.967.007,0,0,Biaya Premi Asuransi,,0,0,0,0,0,0,1.898.967.007,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,0,1898967007,0,0,0,0,  1.898.967.007 ,  1.898.967.007 ,0
1,4790_2025,11 Jul 2025,5SDM/SPP/904/VII/2025,OPEX,PT Lingkar Kreatif Solusi,5SDM/SP/04/V/2025,02/05/2025,27/05/2025,,Tidak ada BA,,Pembayaran Tahap I sebesar 50% atas Pekerjaan Jasa Konsultan Pendampingan dan Persiapan Audit Sertifikasi RSPO di PKS dan Kebun PTPN IV Regional V sesuai Surat Perjanjian No. 5SDM/SP/04/V/2025,406.025.000,KEUANGAN,15/07/2025,16/07/2025,,406.025.000,406.025.000,0,4300071975,5201445460,0,0,,,,,,,,,,,,,,,,,406.025.000,23/07/2025,406.025.000,0,0,Biaya Pengendalian Lingkungan (ISO 14000),,0,0,0,0,0,0,406.025.000,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,0,0,0,0,0,0,406025000,0,0,0,0,0,  406.025.000 ,  406.025.000 ,0
